datetime,timestamp,price,action,quantity,balance,networth,reward,done
2020-03-26 06:00:00+00:00,1585202400,6636.0,sell,0.1509433962264151,10000.0,9998.33962264151,-1.6603773584902228,False
2020-03-26 07:00:00+00:00,1585206000,6582.0,hold,0.1509433962264151,10000.0,10006.490566037735,8.150943396225557,False
2020-03-26 08:00:00+00:00,1585209600,6610.5,hold,0.1509433962264151,10000.0,10002.188679245282,-4.301886792452933,False
2020-03-26 09:00:00+00:00,1585213200,6616.5,hold,0.1509433962264151,10000.0,10001.283018867925,-0.9056603773569805,False
2020-03-26 10:00:00+00:00,1585216800,6616.0,hold,0.1509433962264151,10000.0,10001.358490566037,0.07547169811186905,False
2020-03-26 11:00:00+00:00,1585220400,6598.5,hold,0.1509433962264151,10000.0,10004.0,2.6415094339627103,False
2020-03-26 12:00:00+00:00,1585224000,6620.5,hold,0.1509433962264151,10000.0,10000.67924528302,-3.3207547169804457,False
2020-03-26 13:00:00+00:00,1585227600,6626.5,hold,0.1509433962264151,10000.0,9999.77358490566,-0.9056603773587995,False
2020-03-26 14:00:00+00:00,1585231200,6591.5,close_short,0.0,9999.77358490566,9999.77358490566,0.0,False
2020-03-26 15:00:00+00:00,1585234800,6611.0,buy,0.15170710134120702,8999.796226415096,10002.731873381816,2.9582884761548485,False
2020-03-26 16:00:00+00:00,1585238400,6634.5,hold,0.15170710134120702,8999.796226415096,10006.296990263334,3.5651168815184064,False
2020-03-26 17:00:00+00:00,1585242000,6630.5,close_long,0.0,10006.296990263334,10006.296990263334,0.0,False
2020-03-26 18:00:00+00:00,1585245600,6629.5,buy,0.15091315874011516,9005.667291237001,10006.146077104595,-0.15091315873905842,False
2020-03-26 19:00:00+00:00,1585249200,6656.0,hold,0.15091315874011516,9005.667291237001,10010.145275811208,3.9991987066132424,False
2020-03-26 20:00:00+00:00,1585252800,6719.0,hold,0.15091315874011516,9005.667291237001,10019.652804811834,9.507529000626164,False
2020-03-26 21:00:00+00:00,1585256400,6713.5,hold,0.15091315874011516,9005.667291237001,10018.822782438765,-0.8300223730693688,False
2020-03-26 22:00:00+00:00,1585260000,6699.0,close_long,0.0,10018.822782438765,10018.822782438765,0.0,False
2020-03-26 23:00:00+00:00,1585263600,6733.5,sell,0.14955699033346417,10018.822782438765,10013.66306627226,-5.15971616650495,False
2020-03-27 00:00:00+00:00,1585267200,6808.5,hold,0.14955699033346417,10018.822782438765,10002.44629199725,-11.216774275009811,False
2020-03-27 01:00:00+00:00,1585270800,6799.5,hold,0.14955699033346417,10018.822782438765,10003.792304910252,1.3460129130016867,False
2020-03-27 02:00:00+00:00,1585274400,6789.5,hold,0.14955699033346417,10018.822782438765,10005.287874813586,1.495569903334399,False
2020-03-27 03:00:00+00:00,1585278000,6789.5,hold,0.14955699033346417,10018.822782438765,10005.287874813586,0.0,False
2020-03-27 04:00:00+00:00,1585281600,6738.0,close_short,0.0,10005.287874813586,10005.287874813586,0.0,False
2020-03-27 05:00:00+00:00,1585285200,6653.0,sell,0.14849047009221708,10005.287874813586,10017.909564771424,12.621689957837589,False
2020-03-27 06:00:00+00:00,1585288800,6673.5,close_short,0.0,10017.909564771424,10017.909564771424,0.0,False
2020-03-27 07:00:00+00:00,1585292400,6702.0,buy,0.15011477582634936,9016.118608294282,10022.187835882476,4.278271111052163,False
2020-03-27 08:00:00+00:00,1585296000,6674.5,hold,0.15011477582634936,9016.118608294282,10018.05967954725,-4.128156335225867,False
2020-03-27 09:00:00+00:00,1585299600,6648.0,hold,0.15011477582634936,9016.118608294282,10014.081637987852,-3.9780415593977523,False
2020-03-27 10:00:00+00:00,1585303200,6641.0,close_long,0.0,10014.081637987852,10014.081637987852,0.0,False
2020-03-27 11:00:00+00:00,1585306800,6617.5,hold,0.0,10014.081637987852,10014.081637987852,0.0,False
2020-03-27 12:00:00+00:00,1585310400,6631.0,sell,0.15132726313544168,10014.081637987852,10012.038719935525,-2.0429180523278774,False
2020-03-27 13:00:00+00:00,1585314000,6591.5,close_short,0.0,10012.038719935525,10012.038719935525,0.0,False
2020-03-27 14:00:00+00:00,1585317600,6613.0,buy,0.15189317636252028,9010.834847941973,10015.304423227319,3.265703291794125,False
2020-03-27 15:00:00+00:00,1585321200,6621.0,close_long,0.0,10015.304423227319,10015.304423227319,0.0,False
2020-03-27 16:00:00+00:00,1585324800,6638.5,hold,0.0,10015.304423227319,10015.304423227319,0.0,False
2020-03-27 17:00:00+00:00,1585328400,6632.0,hold,0.0,10015.304423227319,10015.304423227319,0.0,False
2020-03-27 18:00:00+00:00,1585332000,6644.0,sell,0.1510148435347907,10015.304423227319,10013.4922451049,-1.8121781224181177,False
2020-03-27 19:00:00+00:00,1585335600,6655.5,close_short,0.0,10013.4922451049,10013.4922451049,0.0,False
2020-03-27 20:00:00+00:00,1585339200,6654.5,hold,0.0,10013.4922451049,10013.4922451049,0.0,False
2020-03-27 21:00:00+00:00,1585342800,6670.0,sell,0.15047700420925542,10013.4922451049,10011.159851539656,-2.332393565244274,False
2020-03-27 22:00:00+00:00,1585346400,6665.0,close_short,0.0,10011.159851539656,10011.159851539656,0.0,False
2020-03-27 23:00:00+00:00,1585350000,6354.0,buy,0.15020494901034742,9010.043866385691,9964.446112397438,-46.7137391422184,False
2020-03-28 00:00:00+00:00,1585353600,6297.0,close_long,0.0,9964.446112397438,9964.446112397438,0.0,False
2020-03-28 01:00:00+00:00,1585357200,6268.0,hold,0.0,9964.446112397438,9964.446112397438,0.0,False
2020-03-28 02:00:00+00:00,1585360800,6249.5,sell,0.15897329470959537,9964.446112397438,9967.387118349565,2.941005952126943,False
2020-03-28 03:00:00+00:00,1585364400,6118.0,close_short,0.0,9967.387118349565,9967.387118349565,0.0,False
2020-03-28 04:00:00+00:00,1585368000,6166.5,hold,0.0,9967.387118349565,9967.387118349565,0.0,False
2020-03-28 05:00:00+00:00,1585371600,6158.5,sell,0.16163767320764721,9967.387118349565,9968.680219735226,1.29310138566143,False
2020-03-28 06:00:00+00:00,1585375200,6157.0,close_short,0.0,9968.680219735226,9968.680219735226,0.0,False
2020-03-28 07:00:00+00:00,1585378800,6177.5,hold,0.0,9968.680219735226,9968.680219735226,0.0,False
2020-03-28 08:00:00+00:00,1585382400,6250.0,hold,0.0,9968.680219735226,9968.680219735226,0.0,False
2020-03-28 09:00:00+00:00,1585386000,6246.5,sell,0.15949888351576363,9968.680219735226,9969.238465827531,0.5582460923051258,False
2020-03-28 10:00:00+00:00,1585389600,6249.5,hold,0.15949888351576363,9968.680219735226,9968.759969176985,-0.47849665054673096,False
2020-03-28 11:00:00+00:00,1585393200,6231.0,hold,0.15949888351576363,9968.680219735226,9971.710698522025,2.9507293450405996,False
2020-03-28 12:00:00+00:00,1585396800,6228.0,close_short,0.0,9971.710698522025,9971.710698522025,0.0,False
2020-03-28 13:00:00+00:00,1585400400,6217.5,sell,0.1601109617617538,9971.710698522025,9973.391863620524,1.6811650984982407,False
2020-03-28 14:00:00+00:00,1585404000,6231.5,hold,0.1601109617617538,9971.710698522025,9971.15031015586,-2.241553464664321,False
2020-03-28 15:00:00+00:00,1585407600,6208.5,hold,0.1601109617617538,9971.710698522025,9974.83286227638,3.6825521205209952,False
2020-03-28 16:00:00+00:00,1585411200,6223.5,hold,0.1601109617617538,9971.710698522025,9972.431197849954,-2.401664426426578,False
2020-03-28 17:00:00+00:00,1585414800,6010.5,close_short,0.0,9972.431197849954,9972.431197849954,0.0,False
2020-03-28 18:00:00+00:00,1585418400,6163.5,buy,0.16591683217452716,8975.188078064959,9997.816473172657,25.38527532270382,False
2020-03-28 19:00:00+00:00,1585422000,6212.5,hold,0.16591683217452716,8975.188078064959,10005.946397949208,8.129924776550979,False
2020-03-28 20:00:00+00:00,1585425600,6233.5,hold,0.16591683217452716,8975.188078064959,10009.430651424875,3.4842534756662644,False
2020-03-28 21:00:00+00:00,1585429200,6212.5,hold,0.16591683217452716,8975.188078064959,10005.946397949208,-3.4842534756662644,False
2020-03-28 22:00:00+00:00,1585432800,6206.5,close_long,0.0,10005.946397949208,10005.946397949208,0.0,False
2020-03-28 23:00:00+00:00,1585436400,6230.5,hold,0.0,10005.946397949208,10005.946397949208,0.0,False
2020-03-29 00:00:00+00:00,1585440000,6201.5,sell,0.16059620251904677,10005.946397949208,10010.60368782226,4.657289873051923,False
2020-03-29 01:00:00+00:00,1585443600,6208.0,hold,0.16059620251904677,10005.946397949208,10009.559812505888,-1.0438753163725778,False
2020-03-29 02:00:00+00:00,1585447200,6196.0,close_short,0.0,10009.559812505888,10009.559812505888,0.0,False
2020-03-29 03:00:00+00:00,1585450800,6197.0,hold,0.0,10009.559812505888,10009.559812505888,0.0,False
2020-03-29 04:00:00+00:00,1585454400,6197.5,buy,0.16152266923520878,9008.6038312553,10009.640573840505,0.08076133461690915,False
2020-03-29 05:00:00+00:00,1585458000,6141.0,close_long,0.0,10009.640573840505,10009.640573840505,0.0,False
2020-03-29 06:00:00+00:00,1585461600,6146.0,hold,0.0,10009.640573840505,10009.640573840505,0.0,False
2020-03-29 07:00:00+00:00,1585465200,6146.5,hold,0.0,10009.640573840505,10009.640573840505,0.0,False
2020-03-29 08:00:00+00:00,1585468800,6124.0,sell,0.16285106278110315,10009.640573840505,10013.304722753079,3.664148912574092,False
2020-03-29 09:00:00+00:00,1585472400,6080.5,hold,0.16285106278110315,10009.640573840505,10020.388743984058,7.084021230979488,False
2020-03-29 10:00:00+00:00,1585476000,6177.0,close_short,0.0,10020.388743984058,10020.388743984058,0.0,False
2020-03-29 11:00:00+00:00,1585479600,6134.5,sell,0.16222096072501307,10020.388743984058,10027.283134814872,6.894390830813791,False
2020-03-29 12:00:00+00:00,1585483200,6115.0,hold,0.16222096072501307,10020.388743984058,10030.44644354901,3.1633087341378996,False
2020-03-29 13:00:00+00:00,1585486800,6116.0,hold,0.16222096072501307,10020.388743984058,10030.284222588283,-0.16222096072669956,False
2020-03-29 14:00:00+00:00,1585490400,6135.0,close_short,0.0,10030.284222588283,10030.284222588283,0.0,False
2020-03-29 15:00:00+00:00,1585494000,6123.0,hold,0.0,10030.284222588283,10030.284222588283,0.0,False
2020-03-29 16:00:00+00:00,1585497600,6083.0,buy,0.16381323244468862,9027.255800329454,10023.731693290496,-6.55252929778726,False
2020-03-29 17:00:00+00:00,1585501200,6083.0,close_long,0.0,10023.731693290496,10023.731693290496,0.0,False
2020-03-29 18:00:00+00:00,1585504800,6060.0,hold,0.0,10023.731693290496,10023.731693290496,0.0,False
