datetime,timestamp,price,action,position_type,quantity,balance,networth,reward,reward_networth,reward_action,reward_market,done,trade_count,profitable_trades,win_rate,total_profit,max_drawdown
2020-04-11 06:00:00+00:00,1586584800,6918.5,hold,None,0.0,9933.444843764986,9933.444843764986,0.0,0.0,0.0,0.0,False,66,37,0.5606060606060606,-66.55515623501203,0.028157233947172157
2020-04-11 07:00:00+00:00,1586588400,6873.5,buy,long,0.2871560264151185,7946.755875011989,9920.522822576306,-1490.8681257787464,-1292.2021188680446,-198.66889687529974,0.002889964597934114,False,66,37,0.5606060606060606,-66.55515623501203,0.028157233947172157
2020-04-11 08:00:00+00:00,1586592000,6873.0,hold,long,0.2871560264151185,7946.755875011989,9920.379244563099,-14.282758320042968,-14.357801320693397,0.01,0.0650430006504299,False,66,37,0.5606060606060606,-66.55515623501203,0.028157233947172157
2020-04-11 09:00:00+00:00,1586595600,6856.0,hold,long,0.2871560264151185,7946.755875011989,9915.497592114041,-488.14451747431866,-488.1652449057583,0.02,0.0007274314395866455,False,66,37,0.5606060606060606,-66.55515623501203,0.02845135199519664
2020-04-11 10:00:00+00:00,1586599200,6839.0,hold,long,0.2871560264151185,7946.755875011989,9910.615939664984,-488.1105104375494,-488.1652449057583,0.030000000000000002,0.02473446820893344,False,66,37,0.5606060606060606,-66.55515623501203,0.02892967018274612
2020-04-11 11:00:00+00:00,1586602800,6874.5,hold,long,0.2871560264151185,7946.755875011989,9920.809978602721,1019.4686895730787,1019.4038937737787,0.04,0.02479579929988374,False,66,37,0.5606060606060606,-66.55515623501203,0.02892967018274612
2020-04-11 12:00:00+00:00,1586606400,6870.0,close_long,None,0.0,9920.809978602721,9920.809978602721,-1263.4865162265214,0.0,-1263.4865162265214,0,False,67,37,0.5522388059701493,-79.19002139727725,0.02892967018274612
2020-04-11 13:00:00+00:00,1586610000,6851.0,sell,short,0.28881542878028305,9920.809978602721,9926.297471749547,350.3331151105183,548.7493146825727,-198.41619957205444,0,False,67,37,0.5522388059701493,-79.19002139727725,0.02892967018274612
2020-04-11 14:00:00+00:00,1586613600,6815.0,close_short,None,0.0,9926.297471749547,9926.297471749547,548.7493146825378,0.0,548.7493146825378,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 15:00:00+00:00,1586617200,6829.5,hold,None,0.0,9926.297471749547,9926.297471749547,0.0,0.0,0.0,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 16:00:00+00:00,1586620800,6810.5,hold,None,0.0,9926.297471749547,9926.297471749547,0.0,0.0,0.0,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 17:00:00+00:00,1586624400,6781.5,sell,short,0.2914998156302635,9926.297471749547,9934.750966402826,646.823515892863,845.349465327854,-198.52594943499096,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 18:00:00+00:00,1586628000,6810.5,hold,short,0.2914998156302635,9926.297471749547,9926.297471749547,-845.339465327854,-845.349465327854,0.01,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 19:00:00+00:00,1586631600,6800.5,hold,short,0.2914998156302635,9926.297471749547,9929.21246990585,291.51981563023173,291.49981563023175,0.02,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 20:00:00+00:00,1586635200,6780.5,hold,short,0.2914998156302635,9926.297471749547,9935.042466218456,583.0296312606454,582.9996312606454,0.030000000000000002,0,False,68,38,0.5588235294117647,-73.70252825045188,0.02892967018274612
2020-04-11 21:00:00+00:00,1586638800,6855.5,close_short,None,0.0,9935.042466218456,9935.042466218456,874.4994468907905,0.0,874.4994468907905,0,False,69,39,0.5652173913043478,-64.95753378154397,0.02892967018274612
2020-04-11 22:00:00+00:00,1586642400,6859.5,hold,None,0.0,9935.042466218456,9935.042466218456,0.0,0.0,0.0,0.0,False,69,39,0.5652173913043478,-64.95753378154397,0.02892967018274612
2020-04-11 23:00:00+00:00,1586646000,6874.5,sell,short,0.2896724970105243,9935.042466218456,9930.697378763298,-633.2095948401828,-434.50874551581364,-198.70084932436916,0.0,False,69,39,0.5652173913043478,-64.95753378154397,0.02892967018274612
2020-04-12 00:00:00+00:00,1586649600,6867.5,hold,short,0.2896724970105243,9935.042466218456,9932.725086242372,202.78074790737972,202.7707479073797,0.01,0.0,False,69,39,0.5652173913043478,-64.95753378154397,0.02892967018274612
2020-04-12 01:00:00+00:00,1586653200,6847.0,hold,short,0.2896724970105243,9935.042466218456,9938.663372431087,593.8486188715211,593.828618871521,0.02,0.0,False,69,39,0.5652173913043478,-64.95753378154397,0.02892967018274612
2020-04-12 02:00:00+00:00,1586656800,6818.0,close_short,None,0.0,9938.663372431087,9938.663372431087,362.09062126315536,0.0,362.09062126315536,0.0,False,70,40,0.5714285714285714,-61.33662756891242,0.02892967018274612
2020-04-12 03:00:00+00:00,1586660400,6808.0,hold,None,0.0,9938.663372431087,9938.663372431087,0.0,0.0,0.0,0.0,False,70,40,0.5714285714285714,-61.33662756891242,0.02892967018274612
2020-04-12 04:00:00+00:00,1586664000,6815.0,buy,long,0.2919701343252376,7950.930697944869,9940.707163371364,5.620493636884081,204.37909402771766,-198.7732674486218,0.014667057788207984,False,70,40,0.5714285714285714,-61.33662756891242,0.02892967018274612
2020-04-12 05:00:00+00:00,1586667600,6828.0,close_long,None,0.0,9940.707163371364,9940.707163371364,204.37909402766633,0.0,204.37909402766633,0.0,False,71,41,0.5774647887323944,-59.292836628635754,0.02892967018274612
